RunNumber,Turbine,m,YawBrMyp,YawBrMzp
1212,2,9,2849,3469
1212,2,10,3009,3671
1213,1,8,4419,4046
1213,1,9,4739,4282
1213,1,10,5026,4499
1213,2,8,4279,4174
1213,2,9,4580,4416
1213,2,10,4850,4638
1214,1,8,2641,2785
1214,1,9,2784,2945
1214,1,10,2915,3093
1214,2,8,2133,2407
1214,2,9,2245,2555
1214,2,10,2347,2694
1215,1,8,4515,4590
1215,1,9,4796,4896
1215,1,10,5047,5174
1215,2,8,4530,4637
1215,2,9,4820,4953
1215,2,10,5080,5243
1216,1,8,3911,3908
1216,1,9,4180,4151
1216,1,10,4432,4377
1216,2,8,3377,3148
1216,2,9,3617,3329
1216,2,10,3842,3496
1217,1,8,4246,4037
1217,1,9,4563,4285
1217,1,10,4855,4511
1217,2,8,3860,3240
1217,2,9,4158,3409
1217,2,10,4430,3563
1218,1,8,1508,1585
1218,1,9,1589,1675
1218,1,10,1663,1756
1218,2,8,1377,1394
1218,2,9,1455,1474
1218,2,10,1527,1547
1219,1,8,4845,5159
1219,1,9,5144,5488
1219,1,10,5412,5784
1219,2,8,4877,4981
1219,2,9,5211,5302
1219,2,10,5513,5589
1220,1,8,3374,3202
1220,1,9,3587,3366
1220,1,10,3785,3519
1220,2,8,2851,2699
1220,2,9,3017,2838
1220,2,10,3170,2965
1221,1,8,4633,4860
1221,1,9,4923,5167
1221,1,10,5190,5448
1221,2,8,4452,4459
1221,2,9,4728,4737
1221,2,10,4983,4995
1222,1,8,2696,2821
1222,1,9,2881,3012
1222,1,10,3055,3191
1222,2,8,2278,2421
1222,2,9,2431,2590
1222,2,10,2576,2747
1223,1,8,4490,4337
1223,1,9,4767,4592
1223,1,10,5016,4822
1223,2,8,4679,4345
1223,2,9,4970,4594
1223,2,10,5231,4819
1224,1,8,3680,3739
1224,1,9,3915,3965
1224,1,10,4129,4172
1224,2,8,3199,3211
1224,2,9,3409,3403
1224,2,10,3601,3579
1225,1,8,4277,4779
1225,1,9,4486,5080
1225,1,10,4676,5357
1225,2,8,4198,4492
1225,2,9,4437,4766
1225,2,10,4655,5016
1226,1,8,1520,1540
1226,1,9,1595,1637
1226,1,10,1666,1727
1226,2,8,1342,1313
1226,2,9,1406,1397
1226,2,10,1465,1475
1227,1,8,5462,5781
1227,1,9,5834,6187
1227,1,10,6168,6556
1227,2,8,5394,5761
1227,2,9,5757,6164
1227,2,10,6083,6531
1228,1,8,4227,4432
1228,1,9,4487,4674
1228,1,10,4727,4896
1228,2,8,3468,3631
1228,2,9,3701,3838
1228,2,10,3917,4028
1229,1,8,5727,5336
1229,1,9,6159,5695
1229,1,10,6548,6024
1229,2,8,5317,4977
1229,2,9,5711,5295
1229,2,10,6069,5582
1230,1,8,2393,2624
1230,1,9,2539,2795
1230,1,10,2674,2950
1230,2,8,2152,2208
1230,2,9,2290,2351
1230,2,10,2415,2482
1231,1,8,5266,5040
1231,1,9,5642,5421
1231,1,10,5982,5769
1231,2,8,5100,4765
1231,2,9,5459,5116
1231,2,10,5783,5434
1232,1,8,2375,2443
1232,1,9,2541,2572
1232,1,10,2698,2692
1232,2,8,2215,2224
1232,2,9,2366,2345
1232,2,10,2509,2456
1233,1,8,5499,5065
1233,1,9,5837,5325
1233,1,10,6144,5561
1233,2,8,4662,4411
1233,2,9,4947,4629
1233,2,10,5206,4827
1234,1,8,2234,2034
1234,1,9,2400,2141
1234,1,10,2554,2240
1234,2,8,2246,2010
1234,2,9,2415,2120
1234,2,10,2570,2221
1235,1,8,4931,5476
1235,1,9,5230,5824
1235,1,10,5496,6134
1235,2,8,4793,5281
1235,2,9,5085,5607
1235,2,10,5345,5898
1236,1,8,3758,3959
1236,1,9,3995,4219
1236,1,10,4205,4457
1236,2,8,3103,3277
1236,2,9,3292,3490
1236,2,10,3459,3684
1237,1,8,6030,5505
1237,1,9,6437,5840
1237,1,10,6808,6144
1237,2,8,5519,5407
1237,2,9,5854,5761
1237,2,10,6161,6084
1238,1,8,2406,2311
1238,1,9,2556,2434
1238,1,10,2698,2548
1238,2,8,2078,1929
1238,2,9,2218,2036
1238,2,10,2348,2134
1239,1,8,4933,5426
1239,1,9,5235,5753
1239,1,10,5505,6047
1239,2,8,4879,5304
1239,2,9,5187,5610
1239,2,10,5469,5884
1240,1,8,3100,2889
1240,1,9,3307,3036
1240,1,10,3496,3174
1240,2,8,2553,2440
1240,2,9,2717,2577
1240,2,10,2867,2707
1241,1,8,4562,4356
1241,1,9,4867,4604
1241,1,10,5144,4829
1241,2,8,4247,4022
1241,2,9,4523,4229
1241,2,10,4773,4416
1242,1,8,2096,2044
1242,1,9,2244,2166
1242,1,10,2380,2284
1242,2,8,1983,1930
1242,2,9,2123,2046
1242,2,10,2253,2158
1243,1,8,6664,7247
1243,1,9,7051,7686
1243,1,10,7403,8083
1243,2,8,6235,6804
1243,2,9,6601,7223
1243,2,10,6936,7601
1244,1,8,4232,3948
1244,1,9,4548,4210
1244,1,10,4837,4447
1244,2,8,3505,3222
1244,2,9,3772,3432
1244,2,10,4014,3624
1245,1,8,3930,3576
1245,1,9,4188,3759
1245,1,10,4423,3928
1245,2,8,3794,3640
1245,2,9,4018,3827
1245,2,10,4222,4000
1246,1,8,2733,2487
1246,1,9,2913,2654
1246,1,10,3079,2808
1246,2,8,2292,2037
1246,2,9,2445,2167
1246,2,10,2587,2287
1247,1,8,5016,4901
1247,1,9,5359,5214
1247,1,10,5668,5501
1247,2,8,5006,4752
1247,2,9,5358,5057
1247,2,10,5675,5336
1248,1,8,2855,2704
1248,1,9,3064,2869
1248,1,10,3262,3024
1248,2,8,2370,2307
1248,2,9,2532,2445
1248,2,10,2683,2571
1249,1,8,4442,4299
1249,1,9,4742,4583
1249,1,10,5017,4842
1249,2,8,3893,3570
1249,2,9,4170,3801
1249,2,10,4425,4014
1250,1,8,2057,2015
1250,1,9,2169,2121
1250,1,10,2274,2218
1250,2,8,1749,1658
1250,2,9,1846,1740
1250,2,10,1937,1815
1251,1,8,4289,4052
1251,1,9,4539,4280
1251,1,10,4766,4487
1251,2,8,4303,4000
1251,2,9,4559,4233
1251,2,10,4791,4444
1252,1,8,4259,4877
1252,1,9,4479,5222
1252,1,10,4686,5542
1252,2,8,3636,4132
1252,2,9,3828,4426
1252,2,10,4010,4697
1253,1,8,4792,5490
1253,1,9,5058,5926
1253,1,10,5295,6319
1253,2,8,4524,4658
1253,2,9,4792,4978
1253,2,10,5034,5272
1254,1,8,1791,1837
1254,1,9,1896,1937
1254,1,10,1994,2029
1254,2,8,1578,1599
1254,2,9,1672,1691
1254,2,10,1762,1775
1255,1,8,4909,5392
1255,1,9,5217,5733
1255,1,10,5500,6041
1255,2,8,4716,5278
1255,2,9,5025,5649
1255,2,10,5306,5985
1256,1,8,2847,2794
1256,1,9,3013,2939
1256,1,10,3167,3074
1256,2,8,2389,2390
1256,2,9,2520,2517
1256,2,10,2640,2635
1257,1,8,5253,4706
1257,1,9,5578,5003
1257,1,10,5870,5279
1257,2,8,4528,4172
1257,2,9,4795,4451
1257,2,10,5037,4711
1258,1,8,1741,1612
1258,1,9,1834,1702
1258,1,10,1922,1790
1258,2,8,1750,1566
1258,2,9,1848,1645
1258,2,10,1939,1718
1259,1,8,5635,5582
1259,1,9,5973,5884
1259,1,10,6280,6163
1259,2,8,5515,5332
1259,2,9,5824,5595
1259,2,10,6102,5835
1260,1,8,3085,3238
1260,1,9,3263,3457
1260,1,10,3428,3661
1260,2,8,2625,2718
1260,2,9,2775,2899
1260,2,10,2913,3064
1261,1,8,4711,4768
1261,1,9,5060,5066
1261,1,10,5376,5335
1261,2,8,4449,4762
1261,2,9,4719,5031
1261,2,10,4966,5270
1262,1,8,2578,2557
1262,1,9,2714,2694
1262,1,10,2838,2823
1262,2,8,2233,2140
1262,2,9,2354,2252
1262,2,10,2465,2356
1263,1,8,5662,6169
1263,1,9,6035,6589
1263,1,10,6375,6966
1263,2,8,5250,5562
1263,2,9,5607,5901
1263,2,10,5933,6200
1264,1,8,3921,3955
1264,1,9,4163,4173
1264,1,10,4383,4375
1264,2,8,3138,3243
1264,2,9,3323,3414
1264,2,10,3494,3574
1265,1,8,4027,4016
1265,1,9,4257,4261
1265,1,10,4467,4488
1265,2,8,3613,3513
1265,2,9,3825,3741
1265,2,10,4018,3954
1266,1,8,1545,1535
1266,1,9,1620,1611
1266,1,10,1689,1684
1266,2,8,1370,1342
1266,2,9,1442,1413
1266,2,10,1510,1481
1267,1,8,4951,5194
1267,1,9,5216,5512
1267,1,10,5456,5805
1267,2,8,4817,5166
1267,2,9,5075,5491
1267,2,10,5308,5787
1268,1,8,4543,4526
1268,1,9,4849,4781
1268,1,10,5133,5016
1268,2,8,3721,3906
1268,2,9,3961,4145
1268,2,10,4182,4365
1269,1,8,4336,4412
1269,1,9,4585,4697
1269,1,10,4811,4957
1269,2,8,4027,4301
1269,2,9,4255,4604
1269,2,10,4464,4879
1270,1,8,1903,2014
1270,1,9,2001,2129
1270,1,10,2094,2237
1270,2,8,1726,1731
1270,2,9,1816,1828
1270,2,10,1902,1919
1271,1,8,4366,4531
1271,1,9,4656,4809
1271,1,10,4917,5063
1271,2,8,4378,4621
1271,2,9,4665,4918
1271,2,10,4925,5194
1272,1,8,3058,2969
1272,1,9,3246,3133
1272,1,10,3424,3285
1272,2,8,2555,2492
1272,2,9,2697,2619
1272,2,10,2830,2738
1273,1,8,4840,4972
1273,1,9,5151,5265
1273,1,10,5436,5540
1273,2,8,4438,4586
1273,2,9,4698,4834
1273,2,10,4934,5067
1274,1,8,2441,2349
1274,1,9,2587,2455
1274,1,10,2725,2552
1274,2,8,2166,2061
1274,2,9,2295,2156
1274,2,10,2419,2244
1275,1,8,6169,6275
1275,1,9,6566,6692
1275,1,10,6925,7069
1275,2,8,5941,6066
1275,2,9,6320,6463
1275,2,10,6659,6820
1276,1,8,3870,3835
1276,1,9,4129,4069
1276,1,10,4369,4285
1276,2,8,3218,3186
1276,2,9,3426,3385
1276,2,10,3618,3567
1277,1,8,4819,4760
1277,1,9,5152,4994
1277,1,10,5456,5207
1277,2,8,4804,4990
1277,2,9,5108,5251
1277,2,10,5383,5487
1278,1,8,2379,2759
1278,1,9,2505,2942
1278,1,10,2623,3114
1278,2,8,2005,2297
1278,2,9,2098,2448
1278,2,10,2184,2589
1279,1,8,5500,5270
1279,1,9,5851,5591
1279,1,10,6163,5882
1279,2,8,5245,4842
1279,2,9,5592,5119
1279,2,10,5902,5370
1280,1,8,2804,2868
1280,1,9,2999,3042
1280,1,10,3181,3199
1280,2,8,2441,2331
1280,2,9,2612,2467
1280,2,10,2770,2590
1281,1,8,5270,6302
1281,1,9,5549,6755
1281,1,10,5808,7171
1281,2,8,4665,5350
1281,2,9,4919,5717
1281,2,10,5154,6055
1282,1,8,1857,1948
1282,1,9,1989,2079
1282,1,10,2113,2201
1282,2,8,1610,1674
1282,2,9,1720,1781
1282,2,10,1824,1881
1283,1,8,5344,5804
1283,1,9,5713,6163
1283,1,10,6051,6487
1283,2,8,5048,5389
1283,2,9,5391,5722
1283,2,10,5703,6022
1284,1,8,2982,3116
1284,1,9,3141,3335
1284,1,10,3288,3539
1284,2,8,2560,2641
1284,2,9,2696,2812
1284,2,10,2822,2970
1285,1,8,4830,4943
1285,1,9,5152,5265
1285,1,10,5445,5554
1285,2,8,4333,4743
1285,2,9,4597,5042
1285,2,10,4839,5309
1286,1,8,2007,1885
1286,1,9,2133,1968
1286,1,10,2250,2045
1286,2,8,1730,1601
1286,2,9,1839,1673
1286,2,10,1941,1738
1287,1,8,4389,4753
1287,1,9,4664,5078
1287,1,10,4917,5374
1287,2,8,4513,4468
1287,2,9,4824,4759
1287,2,10,5109,5027
1288,1,8,3845,4452
1288,1,9,4070,4801
1288,1,10,4277,5117
1288,2,8,3044,3463
1288,2,9,3206,3723
1288,2,10,3354,3960
1289,1,8,4013,4378
1289,1,9,4244,4661
1289,1,10,4454,4919
1289,2,8,4020,4230
1289,2,9,4263,4468
1289,2,10,4487,4684
1290,1,8,1307,1287
1290,1,9,1366,1358
1290,1,10,1420,1423
1290,2,8,1147,1104
1290,2,9,1196,1164
1290,2,10,1242,1221
1291,1,8,5762,5632
1291,1,9,6098,5934
1291,1,10,6402,6219
1291,2,8,5550,5322
1291,2,9,5867,5592
1291,2,10,6154,5847
1292,1,8,3888,4361
1292,1,9,4091,4617
1292,1,10,4280,4854
1292,2,8,3283,3594
1292,2,9,3451,3816
1292,2,10,3605,4020
1293,1,8,6098,5999
1293,1,9,6528,6405
1293,1,10,6917,6780
1293,2,8,5508,5789
1293,2,9,5878,6188
1293,2,10,6211,6551
1294,1,8,2877,2841
1294,1,9,3097,2995
1294,1,10,3299,3137
1294,2,8,2349,2327
1294,2,9,2512,2449
1294,2,10,2662,2562
1295,1,8,5232,5672
1295,1,9,5549,6048
1295,1,10,5838,6388
1295,2,8,4865,5441
1295,2,9,5147,5822
1295,2,10,5400,6165
1296,1,8,2955,3317
1296,1,9,3119,3552
1296,1,10,3272,3768
1296,2,8,2605,2844
1296,2,9,2751,3052
1296,2,10,2885,3242
1297,1,8,4634,5355
1297,1,9,4898,5688
1297,1,10,5145,5999
1297,2,8,4064,4884
1297,2,9,4281,5217
1297,2,10,4483,5526
1298,1,8,1873,2065
1298,1,9,1972,2197
1298,1,10,2063,2321
1298,2,8,1565,1760
1298,2,9,1648,1878
1298,2,10,1725,1987
1299,1,8,6199,6450
1299,1,9,6649,6898
1299,1,10,7053,7307
1299,2,8,5758,5997
1299,2,9,6173,6408
1299,2,10,6546,6782
1300,1,8,4082,3535
1300,1,9,4295,3704
1300,1,10,4487,3860
1300,2,8,3604,3117
1300,2,9,3798,3275
1300,2,10,3974,3422
1301,1,8,4107,4456
1301,1,9,4333,4695
1301,1,10,4542,4923
1301,2,8,3820,4311
1301,2,9,4038,4522
1301,2,10,4244,4716
1302,1,8,1950,2036
1302,1,9,2058,2144
1302,1,10,2158,2244
1302,2,8,1766,1818
1302,2,9,1862,1919
1302,2,10,1950,2012
1303,1,8,5035,4816
1303,1,9,5400,5126
1303,1,10,5734,5410
1303,2,8,4893,4777
1303,2,9,5244,5092
1303,2,10,5564,5380
1304,1,8,2397,2363
1304,1,9,2540,2504
1304,1,10,2675,2635
1304,2,8,2037,2064
1304,2,9,2143,2185
1304,2,10,2241,2296
1305,1,8,4362,4266
1305,1,9,4625,4500
1305,1,10,4871,4714
1305,2,8,4214,3961
1305,2,9,4495,4167
1305,2,10,4755,4354
1306,1,8,1760,1864
1306,1,9,1889,1986
1306,1,10,2008,2100
1306,2,8,1704,1810
1306,2,9,1827,1924
1306,2,10,1941,2032
1307,1,8,6337,7294
1307,1,9,6737,7767
1307,1,10,7096,8187
1307,2,8,5997,7026
1307,2,9,6378,7493
1307,2,10,6721,7906
1308,1,8,3429,3598
1308,1,9,3671,3843
1308,1,10,3888,4065
1308,2,8,2834,3073
1308,2,9,3023,3287
1308,2,10,3194,3481
1309,1,8,4303,4413
1309,1,9,4612,4695
1309,1,10,4896,4951
1309,2,8,4182,4080
1309,2,9,4456,4318
1309,2,10,4704,4535
1310,1,8,2175,1953
1310,1,9,2343,2067
1310,1,10,2499,2175
1310,2,8,1919,1717
1310,2,9,2067,1818
1310,2,10,2206,1914
1311,1,8,4884,4659
1311,1,9,5188,4932
1311,1,10,5461,5186
1311,2,8,4664,4693
1311,2,9,4951,4993
1311,2,10,5209,5273
1312,1,8,3408,3850
1312,1,9,3585,4111
1312,1,10,3746,4347
1312,2,8,2913,3336
1312,2,9,3072,3566
1312,2,10,3216,3773
1313,1,8,4962,4391
1313,1,9,5271,4638
1313,1,10,5556,4866
1313,2,8,4570,4196
1313,2,9,4849,4469
1313,2,10,5103,4721
1314,1,8,2232,2063
1314,1,9,2364,2159
1314,1,10,2490,2250
1314,2,8,1908,1744
1314,2,9,2029,1829
1314,2,10,2144,1910
1315,1,8,4482,4675
1315,1,9,4782,4976
1315,1,10,5052,5243
1315,2,8,4462,4586
1315,2,9,4765,4882
1315,2,10,5037,5146
1316,1,8,4044,4540
1316,1,9,4292,4824
1316,1,10,4523,5088
1316,2,8,3489,3724
1316,2,9,3701,3965
1316,2,10,3895,4186
1317,1,8,4187,4318
1317,1,9,4466,4595
1317,1,10,4722,4845
1317,2,8,3998,4189
1317,2,9,4239,4461
1317,2,10,4458,4711
1318,1,8,2283,2337
1318,1,9,2396,2462
1318,1,10,2499,2577
1318,2,8,1993,1962
1318,2,9,2099,2061
1318,2,10,2195,2153
1319,1,8,4686,4463
1319,1,9,4951,4701
1319,1,10,5197,4919
1319,2,8,4674,4227
1319,2,9,4958,4458
1319,2,10,5220,4670
1320,1,8,2968,3063
1320,1,9,3133,3233
1320,1,10,3284,3393
1320,2,8,2525,2562
1320,2,9,2666,2717
1320,2,10,2797,2863
1321,1,8,3555,3311
1321,1,9,3769,3479
1321,1,10,3963,3633
1321,2,8,3241,3043
1321,2,9,3449,3210
1321,2,10,3638,3364
1322,1,8,1690,1735
1322,1,9,1813,1846
1322,1,10,1925,1952
1322,2,8,1458,1442
1322,2,9,1559,1529
1322,2,10,1652,1611
1323,1,8,4576,4720
1323,1,9,4795,4967
1323,1,10,4991,5191
1323,2,8,3942,4163
1323,2,9,4140,4373
1323,2,10,4322,4562
1324,1,8,3543,3305
1324,1,9,3736,3470
1324,1,10,3915,3623
1324,2,8,3109,2844
1324,2,9,3294,2977
1324,2,10,3466,3099
1325,1,8,4318,3708
1325,1,9,4665,3912
1325,1,10,4979,4101
1325,2,8,4368,4060
1325,2,9,4700,4298
1325,2,10,5004,4518
1326,1,8,2436,2672
1326,1,9,2576,2808
1326,1,10,2708,2934
1326,2,8,2192,2248
1326,2,9,2325,2357
1326,2,10,2450,2457
1327,1,8,4965,4681
1327,1,9,5313,4990
1327,1,10,5631,5270
1327,2,8,4817,4476
1327,2,9,5161,4778
1327,2,10,5475,5055
1328,1,8,3329,3271
1328,1,9,3490,3493
1328,1,10,3635,3702
1328,2,8,2725,2670
1328,2,9,2861,2824
1328,2,10,2986,2969
1329,1,8,3482,3123
1329,1,9,3705,3305
1329,1,10,3908,3473
1329,2,8,3515,2797
1329,2,9,3770,2952
1329,2,10,4002,3094
1330,1,8,2247,2212
1330,1,9,2391,2372
1330,1,10,2524,2519
1330,2,8,1854,1821
1330,2,9,1965,1952
1330,2,10,2069,2072
1331,1,8,6933,6222
1331,1,9,7470,6609
1331,1,10,7954,6955
1331,2,8,6441,5787
1331,2,9,6950,6148
1331,2,10,7409,6472
1332,1,8,4554,4655
1332,1,9,4866,4957
1332,1,10,5158,5243
1332,2,8,4202,4271
1332,2,9,4526,4582
1332,2,10,4824,4872
1333,1,8,4055,4831
1333,1,9,4318,5174
1333,1,10,4560,5485
1333,2,8,4129,4512
1333,2,9,4380,4789
1333,2,10,4612,5040
1334,1,8,1777,1705
1334,1,9,1903,1801
1334,1,10,2019,1892
1334,2,8,1516,1477
1334,2,9,1619,1564
1334,2,10,1715,1645
1335,1,8,4711,4783
1335,1,9,4988,5096
1335,1,10,5243,5383
1335,2,8,4954,4918
1335,2,9,5279,5262
1335,2,10,5578,5576
1336,1,8,2922,3023
1336,1,9,3102,3193
1336,1,10,3270,3351
1336,2,8,2593,2712
1336,2,9,2759,2870
1336,2,10,2914,3015
1337,1,8,3799,4211
1337,1,9,4040,4518
1337,1,10,4257,4794
1337,2,8,3617,3969
1337,2,9,3826,4242
1337,2,10,4013,4488
1338,1,8,1693,1825
1338,1,9,1775,1930
1338,1,10,1852,2030
1338,2,8,1494,1547
1338,2,9,1574,1649
1338,2,10,1649,1746
1339,1,8,6180,6811
1339,1,9,6543,7293
1339,1,10,6868,7728
1339,2,8,5899,6249
1339,2,9,6252,6660
1339,2,10,6568,7029
1340,1,8,3680,3930
1340,1,9,3879,4170
1340,1,10,4061,4391
1340,2,8,3016,3103
1340,2,9,3174,3266
1340,2,10,3319,3417
1341,1,8,5108,4905
1341,1,9,5411,5212
1341,1,10,5681,5498
1341,2,8,4761,4923
1341,2,9,5020,5235
1341,2,10,5252,5528
1342,1,8,2937,3476
1342,1,9,3132,3717
1342,1,10,3310,3938
1342,2,8,2990,3433
1342,2,9,3187,3658
1342,2,10,3367,3864
1343,1,8,4980,5517
1343,1,9,5264,5826
1343,1,10,5519,6110
1343,2,8,4857,5260
1343,2,9,5157,5570
1343,2,10,5427,5853
1344,1,8,3136,3173
1344,1,9,3328,3365
1344,1,10,3500,3538
1344,2,8,2600,2754
1344,2,9,2760,2931
1344,2,10,2906,3091
1345,1,8,4207,3961
1345,1,9,4449,4161
1345,1,10,4670,4346
1345,2,8,3931,3650
1345,2,9,4159,3833
1345,2,10,4366,4004
1346,1,8,2180,2303
1346,1,9,2286,2448
1346,1,10,2384,2587
1346,2,8,2089,2090
1346,2,9,2203,2219
1346,2,10,2310,2342
1347,1,8,4940,5421
1347,1,9,5213,5839
1347,1,10,5455,6221
1347,2,8,4937,5382
1347,2,9,5235,5802
1347,2,10,5501,6185
1348,1,8,3438,3524
1348,1,9,3650,3729
1348,1,10,3845,3916
1348,2,8,2865,3061
1348,2,9,3036,3249
1348,2,10,3194,3419
1349,1,8,4301,4338
1349,1,9,4554,4608
1349,1,10,4789,4854
1349,2,8,4056,4317
1349,2,9,4278,4591
1349,2,10,4483,4839
1350,1,8,1944,2095
1350,1,9,2087,2207
1350,1,10,2220,2308
1350,2,8,1653,1858
1350,2,9,1762,1958
1350,2,10,1865,2048
1351,1,8,3312,3566
1351,1,9,3512,3777
1351,1,10,3692,3973
1351,2,8,3380,3656
1351,2,9,3587,3873
1351,2,10,3774,4072
1352,1,8,2325,2158
1352,1,9,2450,2277
1352,1,10,2563,2386
1352,2,8,1957,1856
1352,2,9,2058,1968
1352,2,10,2150,2070
1353,1,8,5201,4852
1353,1,9,5521,5113
1353,1,10,5805,5353
1353,2,8,4878,4508
1353,2,9,5183,4767
1353,2,10,5454,5006
1354,1,8,3831,4374
1354,1,9,4057,4678
1354,1,10,4269,4958
1354,2,8,3192,3757
1354,2,9,3364,4039
1354,2,10,3525,4298
1355,1,8,4392,5134
1355,1,9,4637,5507
1355,1,10,4860,5845
1355,2,8,4168,4636
1355,2,9,4411,4957
1355,2,10,4631,5251
1356,1,8,1758,1867
1356,1,9,1858,1970
1356,1,10,1952,2067
1356,2,8,1668,1832
1356,2,9,1752,1934
1356,2,10,1831,2029
1357,1,8,5666,5619
1357,1,9,5984,5986
1357,1,10,6267,6323
1357,2,8,5545,5363
1357,2,9,5880,5700
1357,2,10,6182,6006
1358,1,8,3471,3546
1358,1,9,3695,3778
1358,1,10,3898,3998
1358,2,8,2977,3075
1358,2,9,3156,3260
1358,2,10,3322,3434
1359,1,8,4484,4551
1359,1,9,4749,4837
1359,1,10,4989,5101
1359,2,8,4434,4280
1359,2,9,4720,4528
1359,2,10,4979,4755
1360,1,8,3114,3068
1360,1,9,3302,3249
1360,1,10,3475,3420
1360,2,8,2664,2662
1360,2,9,2823,2823
1360,2,10,2970,2975
1361,1,8,5218,5191
1361,1,9,5595,5531
1361,1,10,5935,5838
1361,2,8,5191,5053
1361,2,9,5590,5407
1361,2,10,5948,5728
1362,1,8,2592,2643
1362,1,9,2734,2815
1362,1,10,2861,2971
1362,2,8,2352,2312
1362,2,9,2487,2462
1362,2,10,2609,2599
1363,1,8,4477,4784
1363,1,9,4815,5088
1363,1,10,5126,5366
1363,2,8,3996,4371
1363,2,9,4275,4646
1363,2,10,4532,4897
1364,1,8,2491,2401
1364,1,9,2640,2535
1364,1,10,2776,2659
1364,2,8,2376,2318
1364,2,9,2526,2451
1364,2,10,2663,2575
1365,1,8,4913,5206
1365,1,9,5181,5510
1365,1,10,5426,5788
1365,2,8,5029,5164
1365,2,9,5334,5458
1365,2,10,5617,5729
1366,1,8,3326,3593
1366,1,9,3510,3787
1366,1,10,3681,3966
1366,2,8,2987,3293
1366,2,9,3156,3483
1366,2,10,3314,3655
1367,1,8,4249,4006
1367,1,9,4519,4211
1367,1,10,4765,4399
1367,2,8,4241,4425
1367,2,9,4497,4710
1367,2,10,4733,4973
1368,1,8,2070,2490
1368,1,9,2177,2643
1368,1,10,2279,2783
1368,2,8,1834,2119
1368,2,9,1931,2247
1368,2,10,2022,2364
1369,1,8,4780,4687
1369,1,9,5075,4934
1369,1,10,5346,5163
1369,2,8,4334,4576
1369,2,9,4573,4821
1369,2,10,4792,5043
1370,1,8,2790,3202
1370,1,9,2933,3370
1370,1,10,3063,3526
1370,2,8,2432,2713
1370,2,9,2551,2847
1370,2,10,2659,2970
1371,1,8,3939,3612
1371,1,9,4216,3826
1371,1,10,4465,4023
1371,2,8,3565,3608
1371,2,9,3791,3831
1371,2,10,3995,4037
1372,1,8,1477,1480
1372,1,9,1551,1567
1372,1,10,1623,1648
1372,2,8,1408,1369
1372,2,9,1477,1451
1372,2,10,1542,1529
1373,1,8,5110,5451
1373,1,9,5398,5800
1373,1,10,5657,6114
1373,2,8,5278,5743
1373,2,9,5581,6124
1373,2,10,5853,6466
1374,1,8,3309,3404
1374,1,9,3489,3604
1374,1,10,3654,3789
1374,2,8,2818,2778
1374,2,9,2987,2932
1374,2,10,3141,3074
1375,1,8,4549,4623
1375,1,9,4839,4926
1375,1,10,5101,5202
1375,2,8,4324,4451
1375,2,9,4573,4728
1375,2,10,4800,4982
1376,1,8,3510,3537
1376,1,9,3688,3707
1376,1,10,3854,3865
1376,2,8,3447,3408
1376,2,9,3638,3573
1376,2,10,3815,3724
1377,1,8,4806,5097
1377,1,9,5114,5420
1377,1,10,5396,5712
1377,2,8,4707,4751
1377,2,9,5027,5044
1377,2,10,5321,5308
1378,1,8,2986,3097
1378,1,9,3133,3267
1378,1,10,3266,3423
1378,2,8,2640,2722
1378,2,9,2779,2873
1378,2,10,2907,3012
1379,1,8,4145,4646
1379,1,9,4368,4955
1379,1,10,4573,5237
1379,2,8,3830,4309
1379,2,9,4032,4609
1379,2,10,4216,4884
1380,1,8,1824,1940
1380,1,9,1928,2056
1380,1,10,2028,2164
1380,2,8,1574,1745
1380,2,9,1660,1870
1380,2,10,1743,1986
1381,1,8,4154,5221
1381,1,9,4396,5614
1381,1,10,4617,5969
1381,2,8,4248,5107
1381,2,9,4511,5477
1381,2,10,4751,5811
1382,1,8,4850,5244
1382,1,9,5101,5614
1382,1,10,5328,5956
1382,2,8,4061,4453
1382,2,9,4276,4764
1382,2,10,4474,5051
1383,1,8,4363,4638
1383,1,9,4621,4886
1383,1,10,4857,5110
1383,2,8,4304,4430
1383,2,9,4553,4662
1383,2,10,4778,4872
1384,1,8,2721,2346
1384,1,9,2942,2492
1384,1,10,3141,2627
1384,2,8,2275,1983
1384,2,9,2456,2102
1384,2,10,2621,2212
1385,1,8,4695,4790
1385,1,9,5042,5104
1385,1,10,5355,5389
1385,2,8,4365,4587
1385,2,9,4667,4886
1385,2,10,4943,5158
1386,1,8,2608,2654
1386,1,9,2754,2786
1386,1,10,2889,2909
1386,2,8,2388,2398
1386,2,9,2525,2516
1386,2,10,2651,2625
1387,1,8,3972,4336
1387,1,9,4228,4632
1387,1,10,4462,4905
1387,2,8,3694,4080
1387,2,9,3917,4345
1387,2,10,4121,4589
1388,1,8,1747,1741
1388,1,9,1841,1852
1388,1,10,1929,1957
1388,2,8,1705,1758
1388,2,9,1788,1865
1388,2,10,1864,1965
1389,1,8,5650,5094
1389,1,9,6051,5420
1389,1,10,6411,5714
1389,2,8,5463,4948
1389,2,9,5850,5269
1389,2,10,6198,5560
1390,1,8,2838,3200
1390,1,9,2976,3416
1390,1,10,3102,3616
1390,2,8,2530,2914
1390,2,9,2652,3116
1390,2,10,2766,3303
1391,1,8,4779,4606
1391,1,9,5144,4933
1391,1,10,5469,5228
1391,2,8,4925,4569
