Run,Turbine,Seed,meanU,Ti,alpha,HFlowAng,distBetweenWTG
1285,2,1,10.9797611,17.9242573,0.215,-0.214,8
1286,1,1,6.2119036,17.5319996,0.195,-3.305,8
1286,2,1,5.3854642,18.695673,0.195,-3.305,8
1287,1,1,14.8425541,16.4669991,0.029,-0.271,8
1287,2,1,13.8544674,16.5232277,0.029,-0.271,8
1288,1,1,7.6178026,23.8069992,0.163,-1.831,8
1288,2,1,6.788475,23.2037697,0.163,-1.831,8
1289,1,1,11.329258,14.7360001,0.036,-2.11,8
1289,2,1,9.7583723,16.543745,0.036,-2.11,8
1290,1,1,4.1610527,20.5039997,-0.344,2.928,8
1290,2,1,3.6680076,20.7196331,-0.344,2.928,8
1291,1,1,19.8723202,15.3900003,0.168,0.553,8
1291,2,1,19.3688316,15.0942545,0.168,0.553,8
1292,1,1,9.0145645,22.4990005,0.146,-0.146,8
1292,2,1,7.977685,22.337141,0.146,-0.146,8
1293,1,1,13.6714478,20.3029995,0.217,-2.688,8
1293,2,1,12.7820454,19.5085907,0.217,-2.688,8
1294,1,1,7.2788496,24.3430004,-0.051,-0.855,8
1294,2,1,6.6108065,22.999094,-0.051,-0.855,8
1295,1,1,15.1172428,17.9500008,0.113,-0.943,8
1295,2,1,14.2522888,17.4619656,0.113,-0.943,8
1296,1,1,7.9799476,18.4370003,0.055,1.37,8
1296,2,1,6.8922691,19.3133888,0.055,1.37,8
1297,1,1,10.5446234,18.7789993,-0.03,-0.848,8
1297,2,1,9.1898956,19.7974682,-0.03,-0.848,8
1298,1,1,5.1949058,23.5489998,0.29,-7.677,8
1298,2,1,4.8100548,22.2378464,0.29,-7.677,8
1299,1,1,18.0092602,16.7970009,0.185,-1.218,8
1299,2,1,17.4478722,16.2207451,0.185,-1.218,8
1300,1,1,9.7970181,19.8950005,0.078,-2.125,8
1300,2,1,8.619936,20.4379292,0.078,-2.125,8
1301,1,1,11.8391123,17.3479996,0.159,1.227,8
1301,2,1,10.4416332,18.2145996,0.159,1.227,8
1302,1,1,5.9033504,19.1329994,-0.03,3.028,8
1302,2,1,5.1547456,19.9039783,-0.03,3.028,8
1303,1,1,13.7795238,17.4239998,0.115,-1.473,8
1303,2,1,12.724946,17.4141026,0.115,-1.473,8
1304,1,1,7.290339,16.559,0.32,-1.558,8
1304,2,1,6.2107639,18.262928,0.32,-1.558,8
1305,1,1,11.4532175,17.6259995,0.152,0.227,8
1305,2,1,10.0592241,18.5070915,0.152,0.227,8
1306,1,1,4.7215381,26.2420006,-0.354,-1.26,8
1306,2,1,4.2687421,29.2881336,-0.354,-1.26,8
1307,1,1,22.6570015,15.1120005,0.196,-0.657,8
1307,2,1,22.3188782,14.8080034,0.196,-0.657,8
1308,1,1,8.8915272,18.882,-0.091,2.043,8
1308,2,1,7.8322887,19.7650776,-0.091,2.043,8
1309,1,1,12.7184219,14.9420004,0.112,-0.123,8
1309,2,1,11.2604141,16.2913799,0.112,-0.123,8
1310,1,1,6.7325172,16.9389992,-0.059,-1.42,8
1310,2,1,5.7955084,18.2133808,-0.059,-1.42,8
1311,1,1,15.8126411,15.1370001,0.059,-0.497,8
1311,2,1,14.9545908,15.3249435,0.059,-0.497,8
1312,1,1,8.4975061,21.6940002,0.073,1.173,8
1312,2,1,7.5783987,21.4667549,0.073,1.173,8
1313,1,1,10.8874054,19.8959999,0.19,-2.617,8
1313,2,1,9.701066,20.143734,0.19,-2.617,8
1314,1,1,5.208322,24.7320004,0.231,1.701,8
1314,2,1,4.6633801,23.8529396,0.231,1.701,8
1315,1,1,16.5281086,13.6870003,0.156,-1.847,8
1315,2,1,15.6312971,14.4412918,0.156,-1.847,8
1316,1,1,9.520422,19.2169991,0.178,0.779,8
1316,2,1,8.2594337,20.4086628,0.178,0.779,8
1317,1,1,11.9509087,14.6700001,0.134,-0.901,8
1317,2,1,10.3899212,16.5066566,0.134,-0.901,8
1318,1,1,6.1819878,21.6809998,0.243,2.008,8
1318,2,1,5.421205,21.7616081,0.243,2.008,8
1319,1,1,14.3848,17.4740009,0.211,0.067,8
1319,2,1,13.3950815,17.2903175,0.211,0.067,8
1320,1,1,7.5484657,20.7240009,0.199,-1.2,8
1320,2,1,6.6179433,21.2299328,0.199,-1.2,8
1321,1,1,10.9182005,14.4860001,0.169,-3.092,8
1321,2,1,9.5167656,16.298048,0.169,-3.092,8
1322,1,1,5.1839633,19.2679996,0.644,2.77,8
1322,2,1,4.5104289,20.0432396,0.644,2.77,8
1323,1,1,18.9830933,12.4040003,0.229,0.893,8
1323,2,1,18.2721939,11.1042624,0.229,0.893,8
1324,1,1,9.1876135,16.6130009,0.255,-3.036,8
1324,2,1,7.9232898,18.1112881,0.255,-3.036,8
1325,1,1,13.3107491,14.7220001,0.214,-2.241,8
1325,2,1,12.046299,15.8012466,0.214,-2.241,8
1326,1,1,6.8968282,20.5830002,-0.098,-1.343,8
1326,2,1,6.0313239,21.0446911,-0.098,-1.343,8
1327,1,1,15.3844213,15.6470003,0.111,-2.202,8
1327,2,1,14.4729385,15.7949705,0.111,-2.202,8
1328,1,1,7.9777517,19.1919994,0.057,-2.259,8
1328,2,1,6.9405427,20.2535362,0.057,-2.259,8
1329,1,1,10.1895971,15.2159996,0.315,-0.928,8
1329,2,1,8.7615557,17.0348148,0.315,-0.928,8
1330,1,1,5.4744244,24.6539993,0.271,1.266,8
1330,2,1,4.8957253,23.7872238,0.271,1.266,8
1331,1,1,17.684824,17.5739994,0.086,-0.197,8
1331,2,1,17.1584091,16.7722893,0.086,-0.197,8
1332,1,1,9.9585457,21.2959995,0.082,1.294,8
1332,2,1,8.8136835,21.4392204,0.082,1.294,8
1333,1,1,11.9648514,15.79,0.158,0.008,8
1333,2,1,10.4707975,17.1515999,0.158,0.008,8
1334,1,1,5.8749194,18.8209991,0.232,-2.961,8
1334,2,1,5.1735549,19.2948341,0.232,-2.961,8
1335,1,1,14.0564947,16.6089993,0.104,0.277,8
1335,2,1,12.9487848,16.9233322,0.104,0.277,8
1336,1,1,7.5239639,18.7619991,-0.121,2.279,8
1336,2,1,6.5227757,19.9361992,-0.121,2.279,8
1337,1,1,11.3066664,14.724,0.157,0.554,8
1337,2,1,9.7444277,16.5947437,0.157,0.554,8
1338,1,1,4.7216458,23.2910004,0.109,-1.328,8
1338,2,1,4.181922,22.982172,0.109,-1.328,8
1339,1,1,20.9855633,15.29,0.189,0.775,8
1339,2,1,20.567009,14.9956198,0.189,0.775,8
1340,1,1,8.6104956,20.4300003,0.075,-0.492,8
1340,2,1,7.4920626,21.1593475,0.075,-0.492,8
1341,1,1,12.9551058,16.7579994,0.308,-0.892,8
1341,2,1,11.5868664,17.6132393,0.308,-0.892,8
1342,1,1,6.9437065,25.2390003,-0.172,-0.35,8
1342,2,1,6.2425404,28.6675587,-0.172,-0.35,8
1343,1,1,16.3227844,16.7700005,0.103,-0.711,8
1343,2,1,15.5810614,16.4381104,0.103,-0.711,8
1344,1,1,8.4721127,18.3899994,0.139,0.879,8
1344,2,1,7.3573322,19.3731384,0.139,0.879,8
1345,1,1,10.5042925,17.1469994,0.082,2.946,8
1345,2,1,9.1501122,18.2295475,0.082,2.946,8
1346,1,1,4.8889232,30.5230007,0.033,-3.598,8
1346,2,1,4.564785,31.2716179,0.033,-3.598,8
1347,1,1,16.6742706,14.8120003,0.218,-1.334,8
1347,2,1,15.7773495,15.225585,0.218,-1.334,8
1348,1,1,9.2709694,16.9839993,0.306,-0.312,8
1348,2,1,7.9380169,18.4491501,0.306,-0.312,8
1349,1,1,12.3301525,15.9969997,0.123,-1.392,8
1349,2,1,10.8605776,17.3225861,0.123,-1.392,8
1350,1,1,6.3820124,15.8690004,0.428,-0.737,8
1350,2,1,5.4086318,17.8508663,0.428,-0.737,8
1351,1,1,12.6246328,14.5120001,-0.038,-0.817,11
1351,2,1,11.5312185,15.4486361,-0.038,-0.817,11
1352,1,1,6.2800689,23.0510006,0.179,1.064,11
1352,2,1,5.8698621,21.6677456,0.179,1.064,11
1353,1,1,14.8603001,16.118,0.158,0.094,11
1353,2,1,14.1294136,16.0213966,0.158,0.094,11
1354,1,1,7.7124529,24.9130001,-0.028,-0.774,11
1354,2,1,7.2676301,22.6913891,-0.028,-0.774,11
1355,1,1,11.16782,17.3029995,0.214,-2.137,11
1355,2,1,10.1915531,17.5320206,0.214,-2.137,11
1356,1,1,4.2426543,31.2980003,-0.22,-1.444,11
1356,2,1,4.0851288,30.5129623,-0.22,-1.444,11
1357,1,1,20.2295418,15.5550003,0.22,1.102,11
1357,2,1,19.9400558,15.0416441,0.22,1.102,11
1358,1,1,9.003108,17.1240005,0.015,-1.797,11
1358,2,1,8.1161156,17.6121693,0.015,-1.797,11
1359,1,1,13.5237885,17.2770004,0.049,-1.574,11
1359,2,1,12.7396564,16.9956665,0.049,-1.574,11
1360,1,1,7.1340423,21.7350006,0.079,1.522,11
1360,2,1,6.5943241,20.7522011,0.079,1.522,11
1361,1,1,14.9195042,15.9460001,0.108,0.447,11
1361,2,1,14.2272635,15.9480782,0.108,0.447,11
1362,1,1,7.9491353,16.8260002,0.107,-2.583,11
1362,2,1,7.2288342,17.1872692,0.107,-2.583,11
1363,1,1,10.2674055,17.5879993,0.037,2.817,11
1363,2,1,9.3802633,17.7706223,0.037,2.817,11
1364,1,1,5.3540912,30.0499992,0.202,-5.528,11
1364,2,1,5.1762877,29.9869881,0.202,-5.528,11
1365,1,1,18.2245827,13.1789999,0.152,-0.912,11
1365,2,1,17.7241211,13.7680826,0.152,-0.912,11
1366,1,1,9.7555666,15.7139997,0.055,-3.23,11
1366,2,1,8.8314915,16.4609985,0.055,-3.23,11
1367,1,1,11.7757187,15.2340002,0.156,-2.268,11
1367,2,1,10.6851768,16.1803322,0.156,-2.268,11
1368,1,1,5.8648472,23.1380005,0.05,-1.159,11
1368,2,1,5.4708128,21.6544685,0.05,-1.159,11
1369,1,1,13.773448,16.8500004,0.189,-2.052,11
1369,2,1,13.030323,16.6759968,0.189,-2.052,11
1370,1,1,7.1871142,20.2469997,0.253,-0.59,11
1370,2,1,6.5535789,20.1187649,0.253,-0.59,11
1371,1,1,11.4707317,14.8549995,-0.035,-1.869,11
1371,2,1,10.3808422,15.9419317,-0.035,-1.869,11
1372,1,1,5.6627741,15.4700003,-0.14,-1.984,11
1372,2,1,5.0515871,16.4699097,-0.14,-1.984,11
1373,1,1,22.0435295,12.7980003,0.143,-0.402,11
1373,2,1,21.7133312,13.3654613,0.143,-0.402,11
1374,1,1,8.7628336,20.9500008,0.103,-0.319,11
1374,2,1,8.1478825,20.1051159,0.103,-0.319,11
1375,1,1,12.4588823,15.6809998,0.212,1.048,11
1375,2,1,11.4326687,16.2937927,0.212,1.048,11
1376,1,1,6.5479283,27.8339996,0.067,-1.088,11
1376,2,1,6.2435184,29.0089722,0.067,-1.088,11
1377,1,1,15.5569773,16.2140007,0.208,0.535,11
1377,2,1,14.9683905,15.8977776,0.208,0.535,11
1378,1,1,8.4208441,17.8439999,0.051,0.886,11
1378,2,1,7.6391892,17.9999542,0.051,0.886,11
1379,1,1,10.8651419,19.3700008,0.075,-1.69,11
1379,2,1,10.0742073,19.0837402,0.075,-1.69,11
1380,1,1,5.2561703,23.6639996,0.183,0.499,11
1380,2,1,4.9154725,21.9913712,0.183,0.499,11
1381,1,1,16.2884998,13.7950001,0.161,-0.08,11
1381,2,1,15.6715374,14.2680264,0.161,-0.08,11
1382,1,1,9.7543879,21.3129997,0.051,-3.006,11
1382,2,1,9.0645275,20.3893147,0.051,-3.006,11
1383,1,1,12.1669674,16.3530006,0.194,0.094,11
1383,2,1,11.0950146,16.9290638,0.194,0.094,11
1384,1,1,6.0466318,23.4659996,0.614,-5.361,11
1384,2,1,5.7242589,21.6044693,0.614,-5.361,11
1385,1,1,14.314992,15.6409998,0.078,-1.857,11
1385,2,1,13.5621948,15.6872663,0.078,-1.857,11
1386,1,1,7.7513571,17.9510002,-0.218,-1.511,11
1386,2,1,7.0433698,17.9221134,-0.218,-1.511,11
1387,1,1,11.1996469,16.3759995,-0.065,-1.033,11
1387,2,1,10.126667,16.9640427,-0.065,-1.033,11
1388,1,1,4.4987574,25.4820004,-0.436,-3.315,11
1388,2,1,4.2723403,27.2407761,-0.436,-3.315,11
1389,1,1,18.9738274,14.6379995,0.134,0.499,11
1389,2,1,18.6091194,14.5234823,0.134,0.499,11
1390,1,1,9.1666918,13.7799997,0.374,-0.108,11
1390,2,1,8.0471306,15.6841431,0.374,-0.108,11
1391,1,1,13.2850885,14.8970003,0.182,-0.3,11
1391,2,1,12.3379936,15.5229979,0.182,-0.3,11
1392,1,1,7.0200396,24.2619991,-0.277,-5.016,11
1392,2,1,6.6776042,21.975193,-0.277,-5.016,11
1393,1,1,14.9193907,13.618,0.27,-0.166,11
1393,2,1,14.1352787,14.4817562,0.27,-0.166,11
1394,1,1,8.197011,19.6730003,-0.11,3.048,11
1394,2,1,7.5464282,19.4209881,-0.11,3.048,11
1395,1,1,10.2142248,16.6730003,0.175,-0.887,11
1395,2,1,9.1690407,17.40415,0.175,-0.887,11
1396,1,1,5.508975,19.7730007,0.047,-3.839,11
1396,2,1,5.0886259,19.4732704,0.047,-3.839,11
1397,1,1,17.7940807,14.6230001,0.244,0.872,11
1397,2,1,17.381773,14.6005802,0.244,0.872,11
1398,1,1,9.7867384,18.8649998,0.149,-1.995,11
1398,2,1,8.9337931,18.7180786,0.149,-1.995,11
1399,1,1,12.0003309,16.9389992,0.076,1.246,11
1399,2,1,10.998683,17.2932091,0.076,1.246,11
1400,1,1,5.893702,24.0650005,0.149,-2.176,11
1400,2,1,5.5342498,22.3071766,0.149,-2.176,11
1401,1,1,13.9685163,17.809,0.336,-0.229,11
1401,2,1,13.2769537,17.3066673,0.336,-0.229,11
1402,1,1,7.3622379,23.0230007,0.06,-0.897,11
1402,2,1,6.8801408,21.5958347,0.06,-0.897,11
1403,1,1,11.3044176,18.3120003,0.095,-0.523,11
1403,2,1,10.3190069,18.2957993,0.095,-0.523,11
1404,1,1,4.6658521,29.3260002,0.085,0.534,11
1404,2,1,4.4748912,29.7311249,0.085,0.534,11
1405,1,1,20.7606831,13.5509996,0.205,0.425,11
1405,2,1,20.4234562,13.8360004,0.205,0.425,11
1406,1,1,8.6101017,15.4870005,0.186,-0.472,11
1406,2,1,7.6638141,16.5922127,0.186,-0.472,11
1407,1,1,12.9417524,16.8290005,0.093,-1.653,11
1407,2,1,12.0687218,16.8936272,0.093,-1.653,11
1408,1,1,6.7671022,17.0060005,0.037,-0.199,11
1408,2,1,6.0638485,17.653244,0.037,-0.199,11
1409,1,1,16.2361832,18.3220005,0.13,0.713,11
1409,2,1,15.80721,17.17062,0.13,0.713,11
1410,1,1,8.4146757,19.1049995,0.092,-2.474,11
1410,2,1,7.6794744,18.9284592,0.092,-2.474,11
1411,1,1,10.3890858,16.5799999,0.349,0.853,11
1411,2,1,9.3394632,17.3384209,0.349,0.853,11
1412,1,1,4.9246793,25.9899998,0.136,0.081,11
1412,2,1,4.6600471,27.9878159,0.136,0.081,11
1413,1,1,16.9356728,15.8839998,0.068,-1.252,11
1413,2,1,16.4783134,15.6174059,0.068,-1.252,11
1414,1,1,9.4313498,17.2740002,0.071,-0.933,11
1414,2,1,8.6138334,17.5002747,0.071,-0.933,11
1415,1,1,12.4735394,16.8939991,0.062,-1.517,11
1415,2,1,11.5615082,16.9565678,0.062,-1.517,11
1416,1,1,6.3898201,20.802,0.065,0.286,11
1416,2,1,5.8675995,20.1966324,0.065,0.286,11
1417,1,1,14.4357233,15.2580004,0.308,0.276,11
1417,2,1,13.6921644,15.5188217,0.308,0.276,11
1418,1,1,7.739552,16.8700008,-0.059,-0.729,11
1418,2,1,7.006886,17.457552,-0.059,-0.729,11
1419,1,1,11.0893974,18.2970009,0.328,-0.178,11
1419,2,1,10.1620388,18.254055,0.328,-0.178,11
1420,1,1,4.2335234,18.9230003,0.011,-1.185,11
1420,2,1,3.8943543,18.7008743,0.011,-1.185,11
1421,1,1,19.7256718,17.3649998,0.196,0.636,11
1421,2,1,19.4682178,16.3031521,0.196,0.636,11
1422,1,1,9.0653019,18.1149998,0.103,-1.731,11
1422,2,1,8.2143602,18.2559643,0.103,-1.731,11
1423,1,1,13.438612,15.3970003,0.039,0.164,11
1423,2,1,12.4694624,15.8745489,0.039,0.164,11
1424,1,1,7.0090938,27.1779995,-0.013,3.098,11
1424,2,1,6.6879082,28.6063919,-0.013,3.098,11
1425,1,1,14.8638363,15.5539999,0.292,0.782,11
1425,2,1,14.1786842,15.5570574,0.292,0.782,11
1426,1,1,8.1397715,19.6429996,0.076,-5.265,11
1426,2,1,7.615881,19.0682087,0.076,-5.265,11
1427,1,1,10.3418779,16.0890007,0.207,-0.725,11
1427,2,1,9.2404556,17.137146,0.207,-0.725,11
1428,1,1,5.359056,25.8470001,0.216,1.085,11
1428,2,1,5.0702219,28.2180157,0.216,1.085,11
1429,1,1,18.480072,14.9359999,0.217,0.493,11
1429,2,1,18.1026173,14.7975016,0.217,0.493,11
1430,1,1,9.566514,19.5860004,0.118,-3.159,11
1430,2,1,8.8738317,19.39468,0.118,-3.159,11
1431,1,1,11.9414015,21.8330002,0.131,-1.241,11
1431,2,1,11.2888002,20.3835468,0.131,-1.241,11
1432,1,1,5.6973028,24.0429993,-0.051,-0.016,11
1432,2,1,5.3345556,22.2314873,-0.051,-0.016,11
1433,1,1,13.6204634,15.6400003,0.114,-0.968,11
1433,2,1,12.7236595,15.965292,0.114,-0.968,11
1434,1,1,7.2544312,22.1030006,0.014,-2.28,11
1434,2,1,6.7829595,20.9030113,0.014,-2.28,11
1435,1,1,11.660079,17.2199993,0.136,1.072,11
1435,2,1,10.6911402,17.3881493,0.136,1.072,11
1436,1,1,4.5345612,25.3139992,0.118,1.146,11
1436,2,1,4.2663765,27.7427711,0.118,1.146,11
1437,1,1,23.2708473,14.8389997,0.212,-0.243,11
1437,2,1,23.0343037,14.5389166,0.212,-0.243,11
1438,1,1,8.9127779,15.5089998,0.071,1.616,11
1438,2,1,7.9706893,16.4839325,0.071,1.616,11
1439,1,1,12.6320601,14.1599998,0.129,-1.124,11
1439,2,1,11.5991783,15.2540426,0.129,-1.124,11
1440,1,1,6.6963382,26.2169991,0.03,-1.596,11
1440,2,1,6.3525085,27.8566723,0.03,-1.596,11
1441,1,1,15.9324684,16.4290009,0.11,0.712,11
1441,2,1,15.3671799,16.0382881,0.11,0.712,11
1442,1,1,8.411356,19.5030003,-0.006,-0.089,11
1442,2,1,7.6613379,19.4299316,-0.006,-0.089,11
1443,1,1,10.8267174,14.7309999,-0.005,1.378,11
1443,2,1,9.6589279,16.0013485,-0.005,1.378,11
1444,1,1,5.0462604,16.9319992,0.271,-3.285,11
1444,2,1,4.580729,17.5446892,0.271,-3.285,11
1445,1,1,16.7913933,14.6610003,0.103,-0.263,11
1445,2,1,16.2709827,14.7160425,0.103,-0.263,11
1446,1,1,9.462121,14.3520002,0.212,1.525,11
1446,2,1,8.3931189,15.9900475,0.212,1.525,11
1447,1,1,12.2802448,15.448,0.117,-0.967,11
1447,2,1,11.2758713,16.0608044,0.117,-0.967,11
1448,1,1,6.4213305,25.0720005,-0.218,-2.411,11
1448,2,1,6.0776968,27.0356617,-0.218,-2.411,11
1449,1,1,14.3885784,17.4689999,0.082,0.579,11
1449,2,1,13.7006073,16.9921284,0.082,0.579,11
1450,1,1,7.5360203,20.4150009,0.168,-1.249,11
1450,2,1,6.9139581,20.1070023,0.168,-1.249,11
1451,1,1,10.8078423,17.4529991,-0.018,-1.962,11
1451,2,1,9.8551464,17.6923923,-0.018,-1.962,11
1452,1,1,4.1559024,23.7679996,0.443,1.096,11
1452,2,1,3.8527601,22.3237801,0.443,1.096,11
1453,1,1,18.5503597,14.3950005,0.23,-0.698,11
1453,2,1,18.1270027,14.506484,0.23,-0.698,11
1454,1,1,9.2638674,21.8299999,0.267,-0.655,11
1454,2,1,8.5583086,20.8256168,0.267,-0.655,11
1455,1,1,13.0966244,19.9529991,0.151,0.221,11
1455,2,1,12.4616089,19.0291004,0.151,0.221,11
1456,1,1,6.957315,23.0760002,0.172,-1.968,11
1456,2,1,6.4782743,21.7152061,0.172,-1.968,11
1457,1,1,15.4083843,11.7290001,0.123,-0.407,11
1457,2,1,14.5933466,10.7994518,0.123,-0.407,11
1458,1,1,8.1204176,18.7549992,0.25,1.931,11
1458,2,1,7.3902674,18.6176262,0.25,1.931,11
1459,1,1,10.3042479,22.8059998,-0.068,2.16,11
1459,2,1,9.6530895,21.3408413,-0.068,2.16,11
1460,1,1,5.6122732,26.9120007,0.056,2.602,11
1460,2,1,5.3511338,28.4881344,0.056,2.602,11
1461,1,1,17.6163559,15.1169996,0.086,0.085,11
1461,2,1,17.1388321,14.9839964,0.086,0.085,11
1462,1,1,9.926219,16.4880009,-0.017,0.9,11
1462,2,1,8.8990889,17.2756577,-0.017,0.9,11
1463,1,1,12.081131,16.7409992,0.148,-0.559,11
1463,2,1,11.0798864,17.0066795,0.148,-0.559,11
1464,1,1,6.0141501,21.8829994,0.016,2.758,11
1464,2,1,5.6259727,20.6565609,0.016,2.758,11
1465,1,1,13.9189682,15.3950005,0.137,-0.559,11
1465,2,1,13.1042976,15.6034489,0.137,-0.559,11
1466,1,1,7.4955401,22.0340004,-0.165,2.774,11
1466,2,1,7.0164866,20.827343,-0.165,2.774,11
1467,1,1,11.2491302,14.7209997,0.186,-2.701,11
1467,2,1,10.1473408,15.9283323,0.186,-2.701,11
1468,1,1,4.7512846,26.4029999,0.447,-1.479,11
1468,2,1,4.5111475,28.3024368,0.447,-1.479,11
1469,1,1,21.8029442,13.9169998,0.198,0.495,11
1469,2,1,21.5232048,13.9523458,0.198,0.495,11
1470,1,1,8.7252922,21.0639992,0.033,-1.108,11
1470,2,1,8.0796738,20.2231827,0.033,-1.108,11
1471,1,1,12.7702446,16.3320007,-0.006,-1.917,11
1471,2,1,11.8384295,16.5798149,-0.006,-1.917,11
1472,1,1,6.8193955,23.3530006,0.083,-3.296,11
1472,2,1,6.4136267,21.5648632,0.083,-3.296,11
1473,1,1,16.1010895,14.8310003,0.269,-0.503,11
1473,2,1,15.4695683,14.9575663,0.269,-0.503,11
1474,1,1,8.5355339,17.0499992,-0.046,-3.778,11
1474,2,1,7.8191566,17.2546558,-0.046,-3.778,11
1475,1,1,10.6639748,16.3850002,0.014,-1.415,11
1475,2,1,9.601572,17.1129017,0.014,-1.415,11
1476,1,1,5.1442575,24.7439995,-0.104,-2.524,11
1476,2,1,4.8904147,26.9164124,-0.104,-2.524,11
1477,1,1,17.577219,16.5970001,0.11,-1.397,11
1477,2,1,17.2132416,15.7783699,0.11,-1.397,11
1478,1,1,9.5810184,19.1340008,0.03,0.513,11
1478,2,1,8.8251972,18.8737621,0.03,0.513,11
1479,1,1,12.5885401,19.2770004,0.122,0.644,11
1479,2,1,11.7796049,18.7545776,0.122,0.644,11
1480,1,1,6.2458477,23.2080002,0.188,-4.592,11
1480,2,1,5.8866892,21.5534782,0.188,-4.592,11
1481,1,1,14.5754366,16.3999996,0.111,-0.773,11
1481,2,1,13.8804884,16.2064915,0.111,-0.773,11
1482,1,1,7.8221054,22.9880009,0.398,2.577,11
1482,2,1,7.3393559,21.4777203,0.398,2.577,11
1483,1,1,11.1851473,15.4820004,0.115,-0.881,11
1483,2,1,10.1127386,16.3255501,0.115,-0.881,11
1484,1,1,4.1335082,30.2779999,0.073,-1.122,11
1484,2,1,4.0024705,29.7765446,0.073,-1.122,11
1485,1,1,20.1362076,14.3669996,0.239,-0.372,11
1485,2,1,19.8235111,14.3189745,0.239,-0.372,11
1486,1,1,9.0315027,16.9360008,0.211,0.812,11
1486,2,1,8.1013107,17.5433331,0.211,0.812,11
1487,1,1,13.6549425,17.8859997,0.022,0.611,11
1487,2,1,12.9908581,17.1911926,0.022,0.611,11
1488,1,1,7.0180359,19.3869991,0.137,-0.702,11
1488,2,1,6.4320569,19.38027,0.137,-0.702,11
1489,1,1,14.9461689,16.2970009,0.243,0.875,11
1489,2,1,14.2673473,16.1419716,0.243,0.875,11
1490,1,1,8.0670671,24.8379993,-0.075,-1.042,11
1490,2,1,7.6036139,22.5685921,-0.075,-1.042,11
1491,1,1,10.2591734,17.6060009,0.177,-0.892,11
1491,2,1,9.2608919,18.0230942,0.177,-0.892,11
1492,1,1,5.3913102,16.1609993,-0.065,-1.929,11
1492,2,1,4.8427181,16.9547691,-0.065,-1.929,11
1493,1,1,17.9851475,15.9619999,0.178,-0.863,11
1493,2,1,17.593729,15.5744591,0.178,-0.863,11
1494,1,1,9.7348042,18.2870007,0.098,2.333,11
1494,2,1,8.9076242,18.2157154,0.098,2.333,11
1495,1,1,11.9245958,19.2380009,0.216,-2.294,11
1495,2,1,11.1254778,18.7990303,0.216,-2.294,11
1496,1,1,5.7380748,26.9860001,0.066,-2.968,11
1496,2,1,5.4626656,28.5150623,0.066,-2.968,11
1497,1,1,13.805027,17.1149998,0.114,0.167,11
1497,2,1,13.0502052,16.8282738,0.114,0.167,11
1498,1,1,7.2834969,16.8889999,0.16,-0.74,11
1498,2,1,6.5448275,17.5758762,0.16,-0.74,11
1499,1,1,11.4252834,16.9860001,0.207,-1.012,11
1499,2,1,10.4060926,17.3639622,0.207,-1.012,11
1500,1,1,4.5344954,19.0860004,0.216,0.603,11
1500,2,1,4.1408548,18.883997,0.216,0.603,11
1501,1,1,22.7222805,13.9119997,0.181,0.363,11
1501,2,1,22.4532681,13.9630213,0.181,0.363,11
1502,1,1,8.9217691,19.3369999,0.002,-1.332,11
1502,2,1,8.1387062,19.3350048,0.002,-1.332,11
1503,1,1,12.6488276,18.2999992,0.175,0.181,11
1503,2,1,11.7863283,17.9372921,0.175,0.181,11
1504,1,1,6.5481572,18.8430004,0.1,-2.699,11
1504,2,1,5.9604673,18.7389717,0.1,-2.699,11
1505,1,1,15.6836014,17.7770004,0.159,-1.034,11
1505,2,1,15.235714,16.7872295,0.159,-1.034,11
1506,1,1,8.3252583,22.9080009,-0.022,-1.48,11
1506,2,1,7.7795238,21.52845,-0.022,-1.48,11
1507,1,1,10.5655851,18.4890003,0.111,-0.759,11
1507,2,1,9.6067219,18.568491,0.111,-0.759,11
1508,1,1,5.0990605,22.0450001,0.095,0.643,11
1508,2,1,4.7199826,21.0617886,0.095,0.643,11
1509,1,1,16.3413792,16.3939991,0.139,-0.198,11
1509,2,1,15.8776474,15.9659576,0.139,-0.198,11
1510,1,1,9.5696955,20.1580009,0.171,-0.155,11
1510,2,1,8.7562342,19.9249058,0.171,-0.155,11
1511,1,1,12.1547117,18.2140007,0.073,0.841,11
1511,2,1,11.309886,17.8476963,0.073,0.841,11
1512,1,1,6.2242527,23.8269997,-0.18,-3.295,11
1512,2,1,5.8844657,21.7399902,-0.18,-3.295,11
1513,1,1,14.2495508,17.9860001,0.091,0.979,11
1513,2,1,13.5979929,17.2732563,0.091,0.979,11
1514,1,1,7.6338272,17.3540001,0.139,-3.204,11
1514,2,1,6.9681797,17.5983009,0.139,-3.204,11
1515,1,1,10.7344294,19.3889999,0.1,-3.224,11
1515,2,1,9.9628973,19.1756516,0.1,-3.224,11
1516,1,1,4.4775839,26.1149998,0.022,-3.479,11
1516,2,1,4.2600746,27.8128319,0.022,-3.479,11
1517,1,1,19.4090595,15.8360004,0.133,-0.741,11
1517,2,1,19.1071072,15.3150101,0.133,-0.741,11
1518,1,1,9.2578583,15.7410002,0.122,0.029,11
1518,2,1,8.2526197,16.7662296,0.122,0.029,11
1519,1,1,13.1995411,16.1590004,0.333,-2.359,11
1519,2,1,12.3968487,16.3745327,0.333,-2.359,11
1520,1,1,6.7721038,22.0160007,0.243,-0.937,11
1520,2,1,6.2588339,21.0922432,0.243,-0.937,11
